"spe_ID";"spe_type";"spe_desc";"spe_subj";"spe_date";"per_ID";"person";"per_sec_ID";"person_sec";"loc_ID";"loc";"sit_ID";"site";"gat_ID";"gat";"org_spon_ID";"sponsor";"org_ID";"org_to";"public";"press";"radio";"tv";"video";"text";"source_list"
1612;"speech";"First Light Armored Reconnaissance Battalion ";"";"2010-10-26";830;"Scott Leonard";0;"";319;"Helmand Province, Afghanistan";318;"Combat Outpost Payne";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/scot"
1613;"speech";"Closing Statement at Khodorkovsky Court";"";"2010-11-02";831;"Mikhail Khodorkovsky";0;"";169;"Moscow, Russia";319;"Khodorkovsky Court";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mikh"
1614;"speech";"Lecture to Students on Cheating";"";"2010-11-08";832;"Richard Quinn";0;"";320;"Orland, FL";320;"University of Central Florida";0;"";0;"";439;"University of Central Florida";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/rich"
1615;"speech";"Senate Speech on Cyber Security";"";"2010-11-17";833;"Sheldon Whitehouse";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";80;"U.S. Senate";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/shel"
1616;"press";"Presser on Wikileaks Documents Release";"";"2010-11-29";117;"Hillary R. Clinton";0;"";13;"Washington, D.C.";313;"U.S. Department of State";0;"";0;"";0;"";0;1;0;0;"";"";"http://www.americanrhetoric.com/speeches/hill"
1617;"speech";"Final Senate Floor (Farewell) Speech";"";"2010-12-21";834;"Arlen Specter";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";80;"U.S. Senate";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/arle"
1618;"speech";"California Gubernatorial Inauguration Address";"";"2011-01-03";835;"Jerry Brown";0;"";86;"Sacramento, CA";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/jerr"
1619;"speech";"Speech at the Tucson Memorial Service";"";"2011-01-12";14;"Barack Obama";0;"";321;"Tucson, AZ";0;"";0;"";0;"";440;"University of Arizona";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1620;"speech";"Speech at the Martin Luther King Commemoratio";"";"2011-01-17";784;"Eric Holder";0;"";19;"Atlanta, GA";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/eric"
1621;"press";"Press Conference on Organized Crime Arrests";"";"2011-01-20";784;"Eric Holder";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";0;1;0;0;"";"";"http://www.americanrhetoric.com/speeches/eric"
1622;"speech";"Tea Party Response to the 2011 SOU";"";"2011-01-25";836;"Michele Bachmann";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;1;"";"";"http://www.americanrhetoric.com/speeches/mich"
1623;"speech";"2011 State of the Union Address";"";"2011-01-25";14;"Barack Obama";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";176;"U.S. Congress";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/stat"
1624;"speech";"Speech to CPAC 2011";"";"2011-02-11";837;"Mitch Daniels";0;"";13;"Washington, D.C.";0;"";0;"";0;"";420;"Conservative Political Action Conference";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mitc"
1625;"speech";"45th Infantry Brigade Deployment";"";"2011-02-16";838;"Harry M. Wyatt IIII";0;"";76;"Oklahoma City, OK";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/harr"
1626;"speech";"UN Security Council Speech on Israeli Settlem";"";"2011-02-18";839;"Maria Viotti";0;"";2;"New York City, NY";59;"United Nations Headquarters";0;"";0;"";256;"United Nations Security Council";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mari"
1627;"speech";"Speech to the UN Security Council on Settleme";"";"2011-02-18";840;"Meron Reuben";0;"";2;"New York City, NY";59;"United Nations Headquarters";0;"";0;"";256;"United Nations Security Council";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mero"
1628;"speech";"UN Security Council Speech on Israeli Settlem";"";"2011-02-18";841;"Riyad Mansour";0;"";2;"New York City, NY";59;"United Nations Headquarters";0;"";0;"";256;"United Nations Security Council";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/riya"
1629;"speech";"UN Security Council Remarks on Israeli Settle";"";"2011-02-18";842;"Susan Rice";0;"";2;"New York City, NY";59;"United Nations Headquarters";0;"";0;"";256;"United Nations Security Council";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/susa"
1630;"speech";"Chicago Mayoral Victory Address";"";"2011-02-23";828;"Rahm Emanuel";0;"";10;"Chicago, IL";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/rahm"
1631;"speech";"Final Address at the U.S. Military Academy";"";"2011-02-25";19;"Robert Gates";0;"";198;"West Point, NY";178;"United States Military Academy";0;"";0;"";252;"United States Military Academy";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/robe"
1632;"speech";"Address to a Joint Session of Congress";"";"2011-03-10";843;"Julia Gillard";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";176;"U.S. Congress";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/juli"
1633;"speech";"ICANN 2011 Opening Ceremony Speech";"";"2011-03-14";844;"Larry Strickling";0;"";4;"San Francisco, CA";0;"";0;"";0;"";441;"Internet Corporation for Assigned Names and N";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/larr"
1634;"speech";"Be Hopeful Speech to the Nation";"";"2011-03-16";845;"Emperor Akihito";0;"";181;"Tokyo, Japan";0;"";0;"";0;"";0;"";0;0;0;1;"";"";"http://www.americanrhetoric.com/speeches/empe"
1635;"press";"Press Conference on Libya and Res. 1973";"";"2011-03-19";117;"Hillary R. Clinton";0;"";21;"Paris, France";0;"";0;"";0;"";0;"";0;1;0;0;"";"";"http://www.americanrhetoric.com/speeches/hill"
1636;"speech";"Fire Department Instructors Keynote Speech";"";"2011-03-23";846;"Michael Dugan";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.fireengineering.com/topics/m/video"
1637;"press";"Press Conference on Libya and Res. 1970 & 197";"";"2011-03-24";117;"Hillary R. Clinton";0;"";13;"Washington, D.C.";313;"U.S. Department of State";0;"";0;"";0;"";0;1;0;0;"";"";"http://www.americanrhetoric.com/speeches/hill"
1638;"speech";"The Four Freedoms Turn 70";"";"2011-03-24";847;"Michael Posner";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mich"
1639;"speech";"Announces Military Court Venue for 9/11 Suspe";"";"2011-04-04";784;"Eric Holder";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/eric"
1640;"speech";"Marshall Leadership Awards Address";"";"2011-04-19";848;"John McHugh";0;"";293;"Lexington, VA";0;"";0;"";0;"";442;"Washington & Lee University";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/john"
1641;"speech";"Opening Statement During First Press Conferen";"";"2011-04-27";777;"Ben Bernanke";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;1;0;0;"";"";"http://www.americanrhetoric.com/speeches/benb"
1642;"speech";"Speech Announcing Death of Osama bin Laden";"";"2011-05-01";14;"Barack Obama";0;"";13;"Washington, D.C.";122;"White House";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bara"
1643;"speech";"Speech at West Point Graduation Banquet";"";"2011-05-20";114;"Michelle Obama";0;"";198;"West Point, NY";178;"United States Military Academy";0;"";0;"";252;"United States Military Academy";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mich"
1644;"speech";"Second Speech to a Joint Session of Congress";"";"2011-05-24";679;"Benjamin Netanyahu";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";176;"U.S. Congress";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/benj"
1645;"speech";"Final Washington Defense Policy Address at th";"";"2011-05-24";19;"Robert Gates";0;"";13;"Washington, D.C.";264;"American Enterprise Institute";0;"";0;"";366;"American Enterprise Institute";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/robe"
1646;"speech";"Harvard University Commencement Address";"";"2011-05-26";849;"Amy Poehler";0;"";36;"Cambridge, MA";0;"";0;"";0;"";30;"Harvard University";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/amyp"
1647;"speech";"On the Transfer of Ratko Mladic to the ICT";"";"2011-06-01";850;"Serge Brammertz";0;"";64;"The Hague, Netherlands";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/serg"
1648;"speech";"Caltech Commencement Address";"";"2011-06-10";851;"Ahmed Zewail";0;"";322;"Pasadena, CA";321;"California Institute of Technology";0;"";0;"";443;"California Institute of Technology";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/ahme"
1649;"speech";"Opening Stmt to the House Oversight Committee";"";"2011-06-15";852;"Peter J. Forcelli";0;"";13;"Washington, D.C.";0;"";0;"";0;"";405;"United States House Committee on Oversight an";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/pete"
1650;"speech";"Statement to Congress Honoring Brian A. Terry";"";"2011-06-15";853;"Robert Heyer";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";176;"U.S. Congress";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/robe"
1651;"speech";"PGH 146-A 400 - Global Health Initiatives";"";"2011-06-27";854;"Francis Collins";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/fran"
1652;"press";"Presser on Blago Trial Verdict";"";"2011-06-27";855;"Patrick Fitzgerald";0;"";10;"Chicago, IL";0;"";0;"";0;"";0;"";0;1;0;0;"";"";"http://www.americanrhetoric.com/speeches/patr"
1653;"speech";"Speech on DOD Cyber Strategy";"";"2011-07-14";856;"William J. Lynn III";0;"";13;"Washington, D.C.";322;"National Defense University";0;"";0;"";444;"National Defense University";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/will"
1654;"speech";"Norway Bombing Tragedies (English)";"";"2011-07-23";857;"King Harald V";0;"";231;"Oslo, Norway";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/king"
1655;"speech";"Norway Bombing Tragedy Memorial Speech";"";"2011-07-24";858;"Jens Stoltenberg";0;"";231;"Oslo, Norway";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/jens"
1656;"press";"State Department Briefing on Libya";"";"2011-08-02";859;"Christopher Stevens";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;1;0;0;"";"";"http://www.americanrhetoric.com/speeches/chri"
1657;"speech";"Mount Carmel Baptist Church Address";"";"2011-08-07";860;"Michael Nutter";0;"";16;"Philadelphia, PA";323;"Mount Carmel Baptist Church";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mich"
1658;"speech";"Presidential Candidacy Announcement";"";"2011-08-13";861;"Rick Perry";0;"";131;"Charleston, SC";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/rick"
1659;"speech";"The Tyranny of the Big Check";"";"2011-08-15";862;"Buddy Roemer";0;"";13;"Washington, D.C.";0;"";0;"";0;"";193;"National Press Club";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/budd"
1660;"speech";"Military Farewell Retirement Speech";"";"2011-08-31";150;"David Petraeus";0;"";234;"Arlington, VA";254;"Joint Base Myer-Henderson Hall";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/davi"
1661;"speech";"Address at the UW Donor Gala Event";"";"2011-09-00";863;"Peter Kithene";0;"";323;"Seattle, WA";324;"University of Washington";0;"";0;"";445;"University of Washington";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/pete"
1662;"speech";"Flight 93 10-Year Memorial Speech";"";"2011-09-10";207;"George W. Bush";0;"";324;"Shanksville, PA";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/gwbu"
1663;"speech";"APEC Women and the Economy Keynote";"";"2011-09-16";117;"Hillary R. Clinton";0;"";4;"San Francisco, CA";325;"Westin St. Francis Hotel";0;"";0;"";446;"Asia Pacific Economic Cooperation";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/hill"
1664;"speech";"Speech to the 2011 U.N. General Assembly";"";"2011-09-23";679;"Benjamin Netanyahu";0;"";2;"New York City, NY";59;"United Nations Headquarters";0;"";0;"";212;"United Nations General Assembly";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/benj"
1665;"speech";"Internet Governance Keynote Speech";"";"2011-09-26";694;"Toomas Hendrik Ilves";0;"";325;"Tallinn, Estonia";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/toom"
1666;"speech";"at Occupy Wall St.";"";"2011-09-27";7;"Cornel West";0;"";2;"New York City, NY";326;"Zucotti Park";0;"";0;"";447;"Occupy Wall Street";0;0;0;0;"https://www.youtube.com/watch?v=uqcA7EHSkIg";"";""
1667;"speech";"Military Farewell Retirement Speech";"";"2011-09-30";864;"Mike Mullen";0;"";234;"Arlington, VA";254;"Joint Base Myer-Henderson Hall";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mike"
1668;"eulogy";"Eulogy for Stetson Kennedy";"";"2011-10-01";865;"Erick Dittus";0;"";326;"St. Augustine, FL";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/eric"
1669;"speech";"On American Exceptionalism";"";"2011-10-05";866;"Antonin Scalia";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";346;"U.S. Senate Committee on the Judiciary";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/anto"
1670;"speech";"Occupy Wall Street: The Most Important Thing ";"Occupy Wall Street";"2011-10-06";867;"Naomi Klein";0;"";2;"New York City, NY";326;"Zucotti Park";0;"";0;"";447;"Occupy Wall Street";0;0;0;0;"";"";"https://books.google.com/books?id=ox91llFB5j4"
1671;"speech";"Slavoj Žižek Speaks at Occupy Wall Street";"Occupy Wall Street";"2011-10-09";868;"Slavoj Žižek";0;"";2;"New York City, NY";326;"Zucotti Park";0;"";0;"";447;"Occupy Wall Street";0;0;0;0;"https://www.youtube.com/watch?v=gJG5eRPfuHk";"";"http://www.imposemagazine.com/bytes/slavoj-zi"
1672;"speech";"Statement on Alleged Iranian Assassination Pl";"";"2011-10-11";784;"Eric Holder";0;"";13;"Washington, D.C.";298;"U.S. Department of Justice";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/eric"
1673;"speech";"Prince Asturias Awards Acceptance Address";"";"2011-10-21";869;"Leonard Cohen";0;"";327;"Oviedo, Spain";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/leon"
1674;"speech";"US Air Force Academy Cadet Address";"";"2011-11-01";870;"Gen. Mark Welsh";0;"";328;"Colorado Spring, CO";0;"";0;"";0;"";448;"US Air Force Academy";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mark"
1675;"speech";"Opening Statement to the Senate Judiciary Com";"";"2011-11-08";784;"Eric Holder";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";346;"U.S. Senate Committee on the Judiciary";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/eric"
1676;"speech";"Voter Registration & Voting Rights Speech at ";"";"2011-11-13";784;"Eric Holder";0;"";196;"Austin, TX";0;"";0;"";0;"";449;"Lyndon Baines Johnson Library and Museum";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/eric"
1677;"speech";"HOR Judiciary Cmte Opening Statement";"";"2011-11-16";871;"Katherine Oyama";0;"";13;"Washington, D.C.";0;"";0;"";0;"";319;"U.S. House Committee on the Judiciary";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/kath"
1678;"speech";"Oversight & Reform Subcommittee Stmt on Solyn";"";"2011-11-17";872;"Steven Chu";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/stev"
1679;"speech";"LBGT Dignity and Human Rights";"";"2011-12-06";117;"Hillary R. Clinton";0;"";292;"Geneva, Switzerland";289;"United Nations Office at Geneva";0;"";0;"";401;"United Nations Human Rights Council";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/hill"
1680;"speech";"Speech to Ministerial Conf on Internet Freedo";"";"2011-12-08";117;"Hillary R. Clinton";0;"";64;"The Hague, Netherlands";327;"Ministerial Conference on Internet Freedom";0;"";0;"";450;"Ministerial Conference on Internet Freedom";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/hill"
1681;"speech";"The World Will Remember 9/11";"";"2011-12-11";207;"George W. Bush";0;"";13;"Washington, D.C.";294;"Pentagon";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/gwbu"
1682;"speech";"End of Operation New Dawn Ceremony Speech";"";"2011-12-15";873;"Leon Panetta";0;"";317;"Baghdad, Iraq";0;"";0;"";0;"";451;"U.S. Embassy (Iraq)";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/leon"
1683;"speech";"The Entitlement Society";"";"2011-12-20";15;"Mitt Romney";0;"";329;"Bedford, NH";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mitt"
1684;"speech";"Second Louisiana Gubernatorial Inaugural Addr";"";"2012-01-09";761;"Bobby Jindal";0;"";62;"Baton Rouge, LA";43;"Louisiana State Capitol";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/bobb"
1685;"speech";"Presidential Campaign Suspension Address";"";"2012-01-19";861;"Rick Perry";0;"";330;"North Charleston, SC";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/rick"
1686;"speech";"2012 State of the Union Address";"";"2012-01-24";14;"Barack Obama";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/stat"
1687;"eulogy";"Eulogy Address at the Public Memorial for Joe";"";"2012-01-26";874;"Jay Paterno";0;"";255;"State College, PA";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/jayp"
1688;"speech";"Address at the Public Memorial for Joe Patern";"";"2012-01-26";875;"Phillip Knight";0;"";255;"State College, PA";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/phil"
1689;"speech";"2nd Annual State of U.S. Homeland Security";"";"2012-01-30";794;"Janet Napolitano";0;"";13;"Washington, D.C.";0;"";0;"";0;"";193;"National Press Club";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/jane"
1690;"speech";"Speech at the Memorial Service for Whitney Ho";"";"2012-02-18";876;"Kevin Costner";0;"";73;"Newark, NJ";0;"";0;"";0;"";452;"New Hope Baptist Church";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/kevi"
1691;"speech";"House Floor Speech Honoring Andrew Breitbart";"";"2012-03-01";802;"Louie Gohmert";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";76;"U.S. House of Representatives";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/loui"
1692;"speech";"Northwestern University Law School Address";"";"2012-03-05";784;"Eric Holder";0;"";10;"Chicago, IL";0;"";0;"";0;"";453;"Northwestern University Law School";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/eric"
1693;"speech";"AIPAC Address";"";"2012-03-06";873;"Leon Panetta";0;"";13;"Washington, D.C.";311;"American Israel Public Affairs Committee (AIP";0;"";0;"";434;"American Israel Public Affairs Committee (AIP";0;0;0;0;"";"";"https://www.whitehouse.gov/blog/2012/03/06/de"
1694;"speech";"Address at ICANN 2012 in San Jose, Costa Rica";"";"2012-03-12";877;"Rod Beckstrom";0;"";331;"San Jose, Costa Rica";0;"";0;"";0;"";441;"Internet Corporation for Assigned Names and N";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/rodb"
1695;"speech";"First Official Public Address";"";"2012-03-22";878;"Kate Middleton";0;"";332;"Ipswich, England";328;"Treehouse Hospice";0;"";0;"";454;"East Anglia's Children's Hospices";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/kate"
1696;"speech / Q&A";"Address to the National Press Club";"";"2012-04-05";879;"Douglas Shulman";0;"";13;"Washington, D.C.";0;"";0;"";0;"";193;"National Press Club";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/doug"
1697;"speech";"Freedom to Connect Conference on SOPA";"";"2012-05-21";880;"Aaron Swartz";0;"";13;"Washington, D.C.";0;"";0;"";0;"";455;"F2C: Freedom to Connect";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/aaro"
1698;"speech";"Wellesley High School Commencement Speech";"";"2012-06-01";881;"David McCullough";0;"";253;"Wellesley, MA";0;"";0;"";0;"";456;"Wellesley High School";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/davi"
